2024.12.01,00:00,70570,81000,69910,80330,1839019.001
2025.01.01,00:00,80320,84390,78310,83630,1720268
2025.02.01,00:00,83560,94990,83560,92670,1461077.7
2025.03.01,00:00,92680,94100,87660,93710,1250406
2025.04.01,00:00,104500,106000,78400,80990,5074801.5
2025.05.01,00:00,81000,87500,80900,82340,5867645.7
2025.06.01,00:00,82350,95500,81200,90840,3180973.1
2025.07.01,00:00,90830,92690,86100,90290,5331002
2025.08.01,00:00,90450,105390,89810,105300,4058757.5
2025.09.01,00:00,105600,112600,97400,111240,5731846.850000001
2025.10.01,00:00,114500,117000,106000,107590,6143830.9
2025.11.01,00:00,107700,117500,106910,117500,4472543.710000001
2025.12.01,00:00,117600,144490,117250,134090,7049467.928
2026.01.01,00:00,134100,163490,133000,161390,3429707
2026.02.01,00:00,158510,171490,150500,171000,8857201.4
2026.03.01,00:00,158000,158740,147000,157800,631973
2026.04.01,00:00,157700,176990,144510,173290,11886074
2026.05.01,00:00,173400,188990,171000,175990,10463405.9
