open,high,low,close,volume,timestamp
4706,4732,4702,4725,2000.0,2018-02-05 12:00:00
4724,4738,4723,4728,1300.0,2018-02-05 13:00:00
4716,4719,4705,4710,1800.0,2018-02-05 14:00:00
4714,4728,4714,4728,2900.0,2018-02-05 15:00:00
4725,4729,4712,4712,3100.0,2018-02-05 16:00:00
4710,4710,4675,4680,5200.0,2018-02-05 17:00:00
4682,4693,4665,4666,5700.0,2018-02-05 18:00:00
4672,4674,4667,4674,1800.0,2018-02-05 19:00:00
4660,4670,4639,4670,4700.0,2018-02-06 11:00:00
4665,4677,4654,4670,8000.0,2018-02-06 12:00:00
4670,4671,4660,4663,3800.0,2018-02-06 13:00:00
4661,4663,4655,4662,2100.0,2018-02-06 14:00:00
4662,4664,4655,4662,2300.0,2018-02-06 15:00:00
4667,4688,4663,4686,6100.0,2018-02-06 16:00:00
4685,4695,4675,4675,5000.0,2018-02-06 17:00:00
4685,4693,4685,4693,1200.0,2018-02-06 18:00:00
4692,4692,4690,4691,600.0,2018-02-06 19:00:00
4695,4722,4695,4722,5700.0,2018-02-07 11:00:00
4730,4755,4729,4751,8600.0,2018-02-07 12:00:00
4753,4765,4740,4742,6100.0,2018-02-07 13:00:00
4740,4740,4714,4719,5700.0,2018-02-07 14:00:00
4723,4748,4720,4748,4800.0,2018-02-07 15:00:00
4754,4772,4748,4761,9000.0,2018-02-07 16:00:00
4761,4761,4718,4718,5000.0,2018-02-07 17:00:00
4718,4729,4714,4715,6700.0,2018-02-07 18:00:00
4712,4717,4700,4700,1700.0,2018-02-07 19:00:00
4620,4620,4620,4620,300.0,2018-02-08 10:00:00
4620,4650,4600,4600,2800.0,2018-02-08 11:00:00
4605,4645,4605,4640,5400.0,2018-02-08 12:00:00
4640,4665,4610,4660,4050.0,2018-02-08 13:00:00
4658,4658,4641,4650,1700.0,2018-02-08 14:00:00
4657,4657,4648,4648,500.0,2018-02-08 15:00:00
4659,4668,4659,4668,1400.0,2018-02-10 11:00:00
4675,4710,4675,4698,3200.0,2018-02-10 12:00:00
4685,4728,4685,4728,2200.0,2018-02-10 13:00:00
4728,4728,4710,4716,2500.0,2018-02-10 14:00:00
4710,4711,4697,4707,1500.0,2018-02-10 15:00:00
4713,4717,4708,4716,1200.0,2018-02-10 16:00:00
4711,4711,4700,4700,3800.0,2018-02-10 17:00:00
4711,4730,4707,4729,2000.0,2018-02-10 18:00:00
4730,4730,4726,4726,1400.0,2018-02-10 19:00:00
4749,4770,4749,4770,6200.0,2018-02-12 11:00:00
4774,4800,4773,4795,5800.0,2018-02-12 12:00:00
4797,4798,4782,4787,2600.0,2018-02-12 13:00:00
4784,4787,4770,4780,4100.0,2018-02-12 14:00:00
4786,4786,4774,4782,3500.0,2018-02-12 15:00:00
4790,4798,4777,4795,4040.0,2018-02-12 16:00:00
4795,4808,4791,4799,5400.0,2018-02-12 17:00:00
4801,4825,4801,4823,4100.0,2018-02-12 18:00:00
4835,4848,4835,4843,3600.0,2018-02-12 19:00:00
4895,4900,4880,4880,900.0,2018-02-13 11:00:00
4875,4888,4868,4888,1500.0,2018-02-13 12:00:00
4890,4890,4865,4865,400.0,2018-02-13 13:00:00
4880,4883,4878,4882,1600.0,2018-02-13 15:00:00
4881,4884,4880,4882,900.0,2018-02-13 16:00:00
4882,4889,4850,4862,2000.0,2018-02-13 17:00:00
4854,4854,4844,4847,1400.0,2018-02-13 18:00:00
6355,6365,6355,6360,300.0,2018-06-03 12:00:00
6355,6360,6350,6360,600.0,2018-06-03 13:00:00
6350,6350,6350,6350,100.0,2018-06-03 14:00:00
6347,6347,6347,6347,100.0,2018-06-03 15:00:00
6352,6355,6350,6355,600.0,2018-06-03 16:00:00
6360,6365,6355,6355,700.0,2018-06-03 17:00:00
6365,6365,6365,6365,100.0,2018-06-03 18:00:00
6352,6352,6352,6352,100.0,2018-06-03 20:00:00
6365,6365,6360,6360,200.0,2018-06-04 11:00:00
6363,6363,6363,6363,200.0,2018-06-04 12:00:00
6358,6358,6358,6358,100.0,2018-06-04 13:00:00
6355,6355,6355,6355,100.0,2018-06-04 14:00:00
6360,6360,6360,6360,100.0,2018-06-04 16:00:00
6400,6400,6400,6400,100.0,2018-06-04 22:00:00
6430,6445,6430,6445,400.0,2018-06-05 11:00:00
6460,6460,6445,6445,300.0,2018-06-05 12:00:00
6440,6440,6440,6440,100.0,2018-06-06 11:00:00
6430,6430,6425,6425,200.0,2018-06-06 12:00:00
6424,6424,6424,6424,100.0,2018-06-06 13:00:00
