open,high,low,close,volume,timestamp
4427.695,4432.19,4426.975,4429.9,1160,2026-03-26 15:25:00
4429.845,4431.69,4429.455,4431.32,608,2026-03-26 15:26:00
4431.33,4432.665,4425.795,4425.89,1259,2026-03-26 15:27:00
4425.855,4427.075,4420.225,4422.725,1431,2026-03-26 15:28:00
4422.72,4424.85,4419.34,4423.24,1533,2026-03-26 15:29:00
4423.265,4426.2,4420.67,4425.76,1464,2026-03-26 15:30:00
4425.855,4428.625,4423.135,4423.145,1278,2026-03-26 15:31:00
4423.145,4423.155,4416.775,4422.78,1203,2026-03-26 15:32:00
4422.385,4423.88,4419.95,4423.665,1242,2026-03-26 15:33:00
4423.655,4427.315,4421.38,4425.725,1445,2026-03-26 15:34:00
4425.575,4427.685,4422.95,4424.57,1379,2026-03-26 15:35:00
4424.565,4428.12,4424.285,4425.92,1781,2026-03-26 15:36:00
4425.94,4430.405,4424.63,4429.555,1611,2026-03-26 15:37:00
4429.365,4434.935,4429.03,4434.91,1510,2026-03-26 15:38:00
4434.88,4440.29,4434.295,4439.96,1497,2026-03-26 15:39:00
4439.91,4445.805,4438.365,4441.69,1762,2026-03-26 15:40:00
4441.835,4442.6,4438.49,4441.75,1378,2026-03-26 15:41:00
4441.775,4443.925,4440.745,4441.465,1302,2026-03-26 15:42:00
4441.54,4446.145,4441.265,4444.345,1383,2026-03-26 15:43:00
4444.335,4444.455,4441.155,4442.085,1079,2026-03-26 15:44:00
4442.09,4445.245,4440.245,4444.685,1137,2026-03-26 15:45:00
4444.715,4445.365,4439.91,4440.635,1016,2026-03-26 15:46:00
4440.615,4441.815,4437.125,4441.025,1586,2026-03-26 15:47:00
4440.98,4441.235,4435.505,4436.08,854,2026-03-26 15:48:00
4436.07,4438.115,4434.125,4436.14,1275,2026-03-26 15:49:00
4436.08,4437.835,4433.785,4437.785,1242,2026-03-26 15:50:00
4437.79,4439.0,4436.405,4437.67,1134,2026-03-26 15:51:00
4437.665,4441.64,4437.385,4440.59,964,2026-03-26 15:52:00
4440.6,4441.01,4438.6,4440.8,876,2026-03-26 15:53:00
4440.79,4441.865,4437.125,4438.58,1049,2026-03-26 15:54:00
4438.6,4438.61,4435.92,4437.2,1031,2026-03-26 15:55:00
4437.175,4439.05,4435.31,4437.135,802,2026-03-26 15:56:00
4437.19,4440.355,4436.945,4440.11,701,2026-03-26 15:57:00
4440.155,4443.41,4439.005,4442.485,638,2026-03-26 15:58:00
4442.49,4443.045,4436.475,4437.3,672,2026-03-26 15:59:00
4437.175,4438.435,4431.95,4437.41,1897,2026-03-26 16:00:00
4437.4,4444.65,4436.22,4443.285,1483,2026-03-26 16:01:00
4443.28,4444.01,4439.895,4441.47,1297,2026-03-26 16:02:00
4441.445,4441.705,4434.35,4436.14,1400,2026-03-26 16:03:00
4436.035,4438.36,4434.46,4435.67,1214,2026-03-26 16:04:00
4435.66,4437.575,4433.24,4433.675,1351,2026-03-26 16:05:00
4433.665,4438.025,4433.66,4437.79,1324,2026-03-26 16:06:00
4437.79,4443.185,4437.055,4442.98,1470,2026-03-26 16:07:00
4442.985,4443.375,4440.89,4441.355,1327,2026-03-26 16:08:00
4441.35,4445.01,4438.985,4445.01,1353,2026-03-26 16:09:00
4444.915,4444.965,4439.235,4439.51,1481,2026-03-26 16:10:00
4439.535,4442.125,4437.895,4439.455,993,2026-03-26 16:11:00
4439.825,4442.345,4439.065,4440.035,705,2026-03-26 16:12:00
4440.355,4441.055,4438.575,4440.02,770,2026-03-26 16:13:00
4440.01,4440.015,4435.7,4436.795,1242,2026-03-26 16:14:00
4436.815,4441.2,4435.855,4440.98,1148,2026-03-26 16:15:00
4441.265,4441.86,4439.935,4440.38,787,2026-03-26 16:16:00
4440.44,4443.34,4438.12,4438.67,1051,2026-03-26 16:17:00
4438.68,4438.815,4433.0,4433.0,1034,2026-03-26 16:18:00
4432.86,4436.105,4432.59,4435.1,865,2026-03-26 16:19:00
4435.015,4437.395,4434.165,4436.565,1239,2026-03-26 16:20:00
4436.545,4438.415,4433.7,4433.895,886,2026-03-26 16:21:00
4434.035,4438.015,4433.98,4435.49,1242,2026-03-26 16:22:00
4435.48,4437.35,4434.085,4434.1,1104,2026-03-26 16:23:00
4434.025,4434.545,4432.215,4432.855,823,2026-03-26 16:24:00
4432.85,4434.36,4430.97,4433.39,1128,2026-03-26 16:25:00
4433.255,4434.51,4428.505,4429.885,1280,2026-03-26 16:26:00
4429.875,4433.195,4428.755,4432.235,1048,2026-03-26 16:27:00
4432.26,4433.51,4430.66,4431.66,1062,2026-03-26 16:28:00
4431.64,4432.46,4429.41,4429.47,1313,2026-03-26 16:29:00
4429.315,4436.255,4420.24,4426.115,2308,2026-03-26 16:30:00
4425.92,4432.195,4425.695,4430.435,1831,2026-03-26 16:31:00
4430.205,4433.805,4426.52,4433.035,1862,2026-03-26 16:32:00
4432.985,4433.52,4427.685,4430.955,1487,2026-03-26 16:33:00
4430.945,4439.74,4430.775,4438.015,1275,2026-03-26 16:34:00
4438.02,4441.915,4437.89,4440.57,1487,2026-03-26 16:35:00
4440.54,4440.915,4436.43,4438.31,1675,2026-03-26 16:36:00
4438.305,4441.285,4437.415,4441.105,1480,2026-03-26 16:37:00
4441.18,4441.29,4435.51,4437.6,1351,2026-03-26 16:38:00
4437.525,4441.38,4437.325,4440.185,933,2026-03-26 16:39:00
4440.18,4441.405,4438.325,4441.205,1524,2026-03-26 16:40:00
4441.21,4445.39,4441.11,4443.76,1290,2026-03-26 16:41:00
4443.76,4445.58,4438.095,4438.705,1123,2026-03-26 16:42:00
4438.515,4445.67,4438.515,4445.585,1278,2026-03-26 16:43:00
4445.59,4445.59,4437.865,4438.58,1198,2026-03-26 16:44:00
4438.645,4440.055,4434.71,4439.995,1223,2026-03-26 16:45:00
4439.925,4440.335,4437.895,4438.66,1052,2026-03-26 16:46:00
4438.785,4442.785,4438.54,4442.4,1112,2026-03-26 16:47:00
4442.395,4442.575,4439.13,4440.345,991,2026-03-26 16:48:00
4440.355,4441.095,4439.035,4440.755,932,2026-03-26 16:49:00
4440.68,4442.735,4439.95,4441.705,873,2026-03-26 16:50:00
4441.69,4445.07,4441.55,4444.295,989,2026-03-26 16:51:00
4444.305,4445.655,4443.05,4444.12,999,2026-03-26 16:52:00
4444.225,4454.02,4444.225,4450.09,1522,2026-03-26 16:53:00
4449.865,4451.395,4447.795,4450.475,1467,2026-03-26 16:54:00
4450.72,4451.445,4448.185,4451.335,1444,2026-03-26 16:55:00
4451.33,4452.365,4448.9,4449.455,1176,2026-03-26 16:56:00
4449.3,4450.36,4444.78,4445.42,1255,2026-03-26 16:57:00
4445.41,4446.065,4444.22,4445.18,1018,2026-03-26 16:58:00
4445.575,4448.76,4443.7,4448.175,807,2026-03-26 16:59:00
4447.895,4449.26,4444.675,4445.365,2794,2026-03-26 17:00:00
4445.36,4451.54,4440.71,4442.235,2937,2026-03-26 17:01:00
4442.175,4447.75,4441.465,4445.13,2704,2026-03-26 17:02:00
4445.06,4445.265,4435.1,4438.51,2434,2026-03-26 17:03:00
