open,high,low,close,volume,timestamp
39180,39260,39180,39260,17333.0,2022-12-23 20:45:00
39260,39290,39250,39290,27015.0,2022-12-23 21:00:00
39290,39290,39270,39270,19354.0,2022-12-23 21:15:00
39260,39320,39260,39320,33933.0,2022-12-23 21:30:00
39320,39340,39320,39330,46034.0,2022-12-23 21:45:00
39340,39340,39340,39340,948.0,2022-12-24 08:30:00
39330,39330,39290,39290,10320.0,2022-12-24 08:45:00
39280,39340,39280,39340,30104.0,2022-12-24 09:00:00
39340,39400,39340,39360,70184.0,2022-12-24 09:15:00
39350,39350,39310,39310,29509.0,2022-12-24 09:30:00
39310,39340,39310,39330,42515.0,2022-12-24 09:45:00
39330,39430,39330,39430,56754.0,2022-12-24 10:00:00
39440,39490,39430,39440,89986.0,2022-12-24 10:15:00
39430,39510,39430,39440,82369.0,2022-12-24 10:30:00
39440,39440,39420,39430,84238.0,2022-12-24 10:45:00
39430,39460,39380,39400,66681.0,2022-12-24 11:00:00
39400,39530,39400,39530,82836.0,2022-12-24 11:15:00
39530,39600,39500,39500,159550.0,2022-12-24 11:30:00
39500,39550,39460,39530,101534.0,2022-12-24 11:45:00
39540,39570,39520,39520,75739.0,2022-12-24 12:00:00
39520,39550,39470,39490,102592.0,2022-12-24 12:15:00
39490,39640,39490,39620,121264.0,2022-12-24 12:30:00
39620,39690,39610,39660,95032.0,2022-12-24 12:45:00
39660,39710,39640,39660,73113.0,2022-12-24 13:00:00
39670,39700,39650,39680,50741.0,2022-12-24 13:15:00
39680,39680,39620,39640,50128.0,2022-12-24 13:30:00
39630,39690,39620,39690,19281.0,2022-12-24 13:45:00
39700,39730,39690,39700,39048.0,2022-12-24 14:00:00
39690,39700,39670,39700,48737.0,2022-12-24 14:15:00
39700,39700,39680,39680,20070.0,2022-12-24 14:30:00
39680,39680,39620,39620,24475.0,2022-12-24 14:45:00
39620,39660,39610,39660,49930.0,2022-12-24 15:00:00
39660,39660,39650,39650,31935.0,2022-12-24 15:15:00
39650,39680,39650,39670,30681.0,2022-12-24 15:30:00
39670,39690,39670,39670,8712.0,2022-12-24 15:45:00
39670,39670,39620,39620,33592.0,2022-12-24 16:00:00
39620,39620,39570,39570,45457.0,2022-12-24 16:15:00
39560,39590,39560,39590,19589.0,2022-12-24 16:30:00
39600,39600,39570,39590,21291.0,2022-12-24 16:45:00
39600,39640,39600,39630,46355.0,2022-12-24 17:00:00
39630,39630,39620,39630,28826.0,2022-12-24 17:15:00
39630,39690,39630,39680,31332.0,2022-12-24 17:30:00
39680,39690,39670,39690,21123.0,2022-12-24 17:45:00
39690,39690,39670,39670,10907.0,2022-12-24 18:00:00
39670,39720,39660,39720,16358.0,2022-12-24 18:15:00
39720,39740,39710,39710,23135.0,2022-12-24 18:30:00
39710,39730,39690,39730,53645.0,2022-12-24 18:45:00
39730,39780,39730,39770,71249.0,2022-12-24 19:00:00
39770,39770,39740,39750,39913.0,2022-12-24 19:15:00
39750,39810,39750,39810,47351.0,2022-12-24 19:30:00
39810,39820,39770,39780,73048.0,2022-12-24 19:45:00
39780,39780,39740,39780,70763.0,2022-12-24 20:00:00
39780,39820,39780,39810,55319.0,2022-12-24 20:15:00
39810,39810,39750,39770,40984.0,2022-12-24 20:30:00
39770,39780,39770,39770,12112.0,2022-12-24 20:45:00
39770,39790,39770,39770,6142.0,2022-12-24 21:00:00
39770,39790,39770,39770,10449.0,2022-12-24 21:15:00
39770,39770,39770,39770,2762.0,2022-12-24 21:30:00
39770,39770,39770,39770,251.0,2022-12-24 21:45:00
39770,39770,39770,39770,200.0,2022-12-24 22:00:00
39750,39750,39650,39650,4300.0,2022-12-25 08:00:00
39650,39650,39620,39620,1700.0,2022-12-25 08:15:00
39500,39500,39420,39420,35623.0,2022-12-25 08:30:00
39430,39510,39400,39450,69324.0,2022-12-25 08:45:00
39450,39500,39430,39480,80756.0,2022-12-25 09:00:00
39480,39550,39460,39550,54349.0,2022-12-25 09:15:00
39560,39620,39540,39580,103539.0,2022-12-25 09:30:00
39580,39630,39570,39580,57470.0,2022-12-25 09:45:00
39580,39680,39580,39670,110944.0,2022-12-25 10:00:00
39680,39690,39660,39670,40773.0,2022-12-25 10:15:00
39670,39670,39580,39620,79069.0,2022-12-25 10:30:00
39650,39730,39640,39690,66720.0,2022-12-25 10:45:00
39690,39810,39680,39800,75168.0,2022-12-25 11:00:00
39810,39890,39800,39850,80499.0,2022-12-25 11:15:00
39850,39890,39820,39820,117579.0,2022-12-25 11:30:00
39820,39930,39800,39910,88947.0,2022-12-25 11:45:00
39920,39950,39880,39910,49206.0,2022-12-25 12:00:00
39920,40020,39900,40010,92648.0,2022-12-25 12:15:00
40020,40150,40020,40130,106245.0,2022-12-25 12:30:00
40130,40190,40100,40190,95754.0,2022-12-25 12:45:00
40200,40270,40200,40240,96569.0,2022-12-25 13:00:00
40230,40240,40160,40200,54291.0,2022-12-25 13:15:00
40200,40240,40120,40160,64115.0,2022-12-25 13:30:00
40160,40240,40160,40190,69201.0,2022-12-25 13:45:00
40190,40200,40140,40190,63570.0,2022-12-25 14:00:00
40190,40250,40190,40240,58787.0,2022-12-25 14:15:00
40230,40230,40200,40220,27909.0,2022-12-25 14:30:00
40230,40230,40170,40170,44838.0,2022-12-25 14:45:00
40170,40170,40050,40150,100509.0,2022-12-25 15:00:00
40150,40150,40090,40150,54748.0,2022-12-25 15:15:00
40160,40160,40150,40150,4116.0,2022-12-25 15:30:00
40150,40150,40100,40100,12199.0,2022-12-25 15:45:00
40100,40100,39970,39990,59286.0,2022-12-25 16:00:00
39990,40050,39990,40040,50730.0,2022-12-25 16:15:00
40040,40070,40030,40040,36767.0,2022-12-25 16:30:00
40050,40090,40040,40040,52611.0,2022-12-25 16:45:00
40040,40110,40040,40110,14051.0,2022-12-25 17:00:00
40100,40150,40100,40150,14020.0,2022-12-25 17:15:00
40150,40220,40150,40210,51997.0,2022-12-25 17:30:00
40220,40220,40130,40130,14023.0,2022-12-25 17:45:00
40130,40200,40110,40130,46267.0,2022-12-25 18:00:00
40130,40160,40100,40160,39304.0,2022-12-25 18:15:00
40160,40190,40160,40170,17502.0,2022-12-25 18:30:00
40170,40230,40170,40210,20005.0,2022-12-25 18:45:00
40210,40240,40200,40210,32064.0,2022-12-25 19:00:00
40210,40230,40170,40170,27288.0,2022-12-25 19:15:00
40160,40170,40120,40140,7613.0,2022-12-25 19:30:00
40140,40150,40130,40130,6563.0,2022-12-25 19:45:00
40130,40170,40130,40170,12805.0,2022-12-25 20:00:00
40170,40200,40170,40200,4850.0,2022-12-25 20:15:00
40190,40190,40170,40170,10180.0,2022-12-25 20:30:00
40170,40170,40140,40170,22623.0,2022-12-25 20:45:00
40160,40170,40160,40160,1726.0,2022-12-25 21:00:00
40160,40170,40140,40140,16658.0,2022-12-25 21:15:00
40150,40170,40150,40170,1800.0,2022-12-25 21:30:00
40170,40170,40140,40140,3055.0,2022-12-25 21:45:00
40130,40130,40130,40130,117.0,2022-12-26 08:00:00
40140,40140,40130,40130,1624.0,2022-12-26 08:15:00
40150,40200,40150,40170,11189.0,2022-12-26 08:30:00
40150,40260,40150,40260,43172.0,2022-12-26 08:45:00
40260,40400,40260,40400,80966.0,2022-12-26 09:00:00
40430,40530,40430,40470,97078.0,2022-12-26 09:15:00
40460,40500,40450,40470,78438.0,2022-12-26 09:30:00
40470,40510,40460,40510,76889.0,2022-12-26 09:45:00
40520,40600,40510,40590,64453.0,2022-12-26 10:00:00
40590,40710,40570,40700,61932.0,2022-12-26 10:15:00
40700,40800,40660,40800,51245.0,2022-12-26 10:30:00
40810,40880,40800,40830,106005.0,2022-12-26 10:45:00
40830,40950,40830,40830,56637.0,2022-12-26 11:00:00
40840,40970,40820,40900,106456.0,2022-12-26 11:15:00
40880,40900,40750,40760,90146.0,2022-12-26 11:30:00
40750,40750,40660,40720,57921.0,2022-12-26 11:45:00
40710,40790,40710,40760,83606.0,2022-12-26 12:00:00
40770,40840,40770,40840,68985.0,2022-12-26 12:15:00
40840,41180,40840,41160,45042.0,2022-12-26 12:30:00
41150,41180,41050,41050,72447.0,2022-12-26 12:45:00
41000,41010,40800,40880,61305.0,2022-12-26 13:00:00
40870,40890,40780,40890,79602.0,2022-12-26 13:15:00
40900,40920,40890,40900,39875.0,2022-12-26 13:30:00
40890,40890,40830,40870,31183.0,2022-12-26 13:45:00
40870,40900,40860,40870,9608.0,2022-12-26 14:00:00
40860,40870,40730,40730,29130.0,2022-12-26 14:15:00
40700,40700,40430,40430,41888.0,2022-12-26 14:30:00
40550,40600,40510,40600,77262.0,2022-12-26 14:45:00
40600,40710,40600,40710,45944.0,2022-12-26 15:00:00
40720,40800,40640,40640,85397.0,2022-12-26 15:15:00
40650,40740,40650,40740,47972.0,2022-12-26 15:30:00
40730,40730,40700,40700,8293.0,2022-12-26 15:45:00
40700,40770,40690,40750,24715.0,2022-12-26 16:00:00
40740,40790,40740,40770,27012.0,2022-12-26 16:15:00
40760,40770,40750,40770,10248.0,2022-12-26 16:30:00
40780,40780,40730,40730,6804.0,2022-12-26 16:45:00
40730,40790,40730,40790,6472.0,2022-12-26 17:00:00
40790,40920,40790,40900,72487.0,2022-12-26 17:15:00
40890,40910,40880,40910,18165.0,2022-12-26 17:30:00
40900,40900,40840,40850,17032.0,2022-12-26 17:45:00
40870,40870,40850,40870,26707.0,2022-12-26 18:00:00
40880,40890,40860,40880,27428.0,2022-12-26 18:15:00
40880,40880,40870,40870,3360.0,2022-12-26 18:30:00
40870,40870,40740,40740,26042.0,2022-12-26 18:45:00
40740,40790,40740,40770,18012.0,2022-12-26 19:00:00
40780,40840,40780,40840,5869.0,2022-12-26 19:15:00
40850,40850,40830,40830,4090.0,2022-12-26 19:30:00
40840,40840,40830,40840,359.0,2022-12-26 19:45:00
40830,40840,40830,40830,3257.0,2022-12-26 20:00:00
40830,40830,40780,40790,4948.0,2022-12-26 20:15:00
40790,40820,40790,40810,10393.0,2022-12-26 20:30:00
40810,40830,40810,40830,2921.0,2022-12-26 20:45:00
40840,40850,40830,40840,16309.0,2022-12-26 21:00:00
40850,40870,40850,40860,16361.0,2022-12-26 21:15:00
40850,40870,40840,40870,14947.0,2022-12-26 21:30:00
40870,40930,40870,40910,18718.0,2022-12-26 21:45:00
40910,40930,40910,40930,300.0,2022-12-26 22:00:00
40910,40910,40910,40910,200.0,2022-12-27 08:30:00
40910,40950,40910,40950,1114.0,2022-12-27 08:45:00
40950,40980,40950,40980,1159.0,2022-12-27 09:45:00
40990,41110,40990,41100,19600.0,2022-12-27 10:00:00
41110,41150,41100,41130,39161.0,2022-12-27 10:15:00
41140,41190,41130,41180,46227.0,2022-12-27 10:30:00
41170,41210,41140,41190,32784.0,2022-12-27 10:45:00
41190,41190,41100,41120,38724.0,2022-12-27 11:00:00
41120,41180,41120,41180,29391.0,2022-12-27 11:15:00
41180,41180,41000,41050,38921.0,2022-12-27 11:30:00
41060,41080,40980,41030,62694.0,2022-12-27 11:45:00
41020,41200,41020,41130,59179.0,2022-12-27 12:00:00
41150,41300,41130,41260,136814.0,2022-12-27 12:15:00
41270,41350,41270,41310,123687.0,2022-12-27 12:30:00
41310,41350,41280,41310,71894.0,2022-12-27 12:45:00
41320,41360,41320,41330,56318.0,2022-12-27 13:00:00
41330,41480,41330,41440,51990.0,2022-12-27 13:15:00
41440,41490,41440,41460,58204.0,2022-12-27 13:30:00
41450,41480,41430,41440,20360.0,2022-12-27 13:45:00
41440,41510,41440,41490,14320.0,2022-12-27 14:00:00
41480,41480,41380,41440,24593.0,2022-12-27 14:15:00
41430,41490,41410,41440,17817.0,2022-12-27 14:30:00
41440,41450,41400,41440,29548.0,2022-12-27 14:45:00
41450,41580,41440,41550,21572.0,2022-12-27 15:00:00
41530,41540,41510,41530,46619.0,2022-12-27 15:15:00
41530,41540,41530,41530,4492.0,2022-12-27 15:30:00
41530,41600,41530,41540,19873.0,2022-12-27 15:45:00
41540,41570,41520,41520,17533.0,2022-12-27 16:00:00
41520,41520,41450,41450,26034.0,2022-12-27 16:15:00
41460,41490,41440,41490,26529.0,2022-12-27 16:30:00
41490,41570,41490,41570,31075.0,2022-12-27 16:45:00
41580,41580,41550,41560,9140.0,2022-12-27 17:00:00
41560,41570,41540,41570,6178.0,2022-12-27 17:15:00
41570,41570,41570,41570,2700.0,2022-12-27 17:30:00
41570,41570,41550,41550,8300.0,2022-12-27 17:45:00
41530,41530,41520,41530,8067.0,2022-12-27 18:00:00
41530,41530,41480,41520,7048.0,2022-12-27 18:15:00
41520,41570,41520,41560,2983.0,2022-12-27 18:30:00
41560,41560,41550,41550,9515.0,2022-12-27 18:45:00
41550,41650,41550,41650,31265.0,2022-12-27 19:00:00
41640,41640,41630,41630,17683.0,2022-12-27 19:15:00
41640,41710,41640,41690,19879.0,2022-12-27 19:30:00
41690,41690,41660,41670,23368.0,2022-12-27 19:45:00
41670,41670,41640,41650,9460.0,2022-12-27 20:00:00
41650,41650,41620,41630,13382.0,2022-12-27 20:15:00
41630,41650,41630,41650,5000.0,2022-12-27 20:30:00
41640,41640,41630,41630,3550.0,2022-12-27 20:45:00
41630,41650,41630,41640,13321.0,2022-12-27 21:00:00
41640,41660,41640,41660,1100.0,2022-12-27 21:15:00
41660,41660,41660,41660,244.0,2022-12-27 21:30:00
41650,41650,41630,41650,3309.0,2022-12-27 21:45:00
41660,41670,41660,41670,200.0,2022-12-28 08:15:00
41670,41670,41640,41640,5633.0,2022-12-28 08:30:00
41630,41660,41610,41650,15917.0,2022-12-28 08:45:00
41680,41780,41680,41780,23899.0,2022-12-28 09:00:00
41770,41900,41760,41880,55725.0,2022-12-28 09:15:00
41870,41870,41810,41850,18854.0,2022-12-28 09:30:00
41850,42040,41850,42040,32518.0,2022-12-28 09:45:00
42050,42060,41910,41960,38518.0,2022-12-28 10:00:00
41960,42000,41920,41920,26511.0,2022-12-28 10:15:00
41910,41970,41870,41870,33156.0,2022-12-28 10:30:00
41870,42100,41870,42100,34297.0,2022-12-28 10:45:00
42100,42190,42060,42160,71301.0,2022-12-28 11:00:00
42170,42240,42090,42090,80611.0,2022-12-28 11:15:00
42090,42170,42080,42130,60471.0,2022-12-28 11:30:00
42140,42170,42110,42130,41951.0,2022-12-28 11:45:00
42120,42170,42050,42170,43897.0,2022-12-28 12:00:00
42170,42240,42100,42200,91857.0,2022-12-28 12:15:00
42200,42290,42200,42280,55458.0,2022-12-28 12:30:00
42280,42430,42280,42390,46242.0,2022-12-28 12:45:00
42380,42470,42360,42470,48835.0,2022-12-28 13:00:00
42460,42530,42410,42450,77880.0,2022-12-28 13:15:00
42460,42520,42420,42480,87604.0,2022-12-28 13:30:00
42480,42530,42470,42510,61042.0,2022-12-28 13:45:00
42520,42680,42520,42600,100047.0,2022-12-28 14:00:00
42600,42730,42580,42730,27214.0,2022-12-28 14:15:00
42740,42750,42630,42630,42567.0,2022-12-28 14:30:00
42620,42640,42520,42520,36131.0,2022-12-28 14:45:00
42520,42520,42420,42460,69776.0,2022-12-28 15:00:00
42460,42510,42460,42490,17396.0,2022-12-28 15:15:00
42500,42540,42500,42530,1388.0,2022-12-28 15:30:00
42540,42560,42510,42560,19505.0,2022-12-28 15:45:00
42570,42850,42570,42850,34986.0,2022-12-28 16:00:00
42850,42870,42730,42750,14063.0,2022-12-28 16:15:00
42740,42800,42730,42800,4758.0,2022-12-28 16:30:00
42810,42840,42810,42840,10117.0,2022-12-28 17:00:00
42850,43100,42850,43100,36863.0,2022-12-28 17:15:00
43080,43200,43060,43170,29218.0,2022-12-28 17:30:00
43170,43250,43160,43210,26918.0,2022-12-28 17:45:00
43200,43210,43200,43210,6344.0,2022-12-28 18:00:00
43210,43210,43210,43210,1600.0,2022-12-28 18:15:00
43220,43350,43220,43350,6296.0,2022-12-28 18:30:00
43350,43420,43350,43420,3284.0,2022-12-28 18:45:00
43420,43610,43420,43610,2400.0,2022-12-28 19:15:00
43620,43800,43580,43800,4400.0,2022-12-28 19:30:00
43820,43900,43750,43750,9200.0,2022-12-28 19:45:00
43730,43730,43250,43430,12100.0,2022-12-28 20:00:00
43430,43700,43430,43700,3800.0,2022-12-28 20:15:00
43690,43890,43690,43890,2600.0,2022-12-28 20:30:00
43900,43900,43400,43400,38900.0,2022-12-28 20:45:00
43400,43450,43300,43300,10100.0,2022-12-28 21:00:00
43300,43350,43250,43350,6600.0,2022-12-28 21:15:00
43300,43440,43300,43430,12900.0,2022-12-28 21:30:00
43440,43500,43440,43500,6500.0,2022-12-28 21:45:00
43500,43500,43500,43500,2600.0,2022-12-29 08:15:00
43480,43480,43450,43450,600.0,2022-12-29 08:30:00
43450,43450,43450,43450,200.0,2022-12-29 08:45:00
43300,43300,43300,43300,100.0,2022-12-29 09:00:00
43200,43200,43000,43000,5450.0,2022-12-29 09:15:00
43050,43150,43050,43100,20133.0,2022-12-29 09:30:00
43000,43020,42900,42950,33214.0,2022-12-29 09:45:00
42900,42900,42820,42820,2291.0,2022-12-29 10:00:00
42700,42700,42400,42660,103596.0,2022-12-29 10:15:00
42670,42690,42600,42670,79529.0,2022-12-29 10:30:00
42680,42790,42650,42700,117761.0,2022-12-29 10:45:00
42700,43100,42700,43090,71254.0,2022-12-29 11:00:00
43100,43150,42950,42950,78279.0,2022-12-29 11:15:00
42950,43100,42900,43050,45754.0,2022-12-29 11:30:00
42900,42900,42670,42670,68408.0,2022-12-29 11:45:00
42650,42650,42460,42550,90036.0,2022-12-29 12:00:00
42550,42640,42450,42450,75312.0,2022-12-29 12:15:00
42450,42490,42360,42490,63113.0,2022-12-29 12:30:00
42470,42480,42310,42340,89657.0,2022-12-29 12:45:00
42320,42390,42060,42290,46682.0,2022-12-29 13:00:00
42250,42290,42050,42100,77669.0,2022-12-29 13:15:00
42100,42200,42000,42060,60350.0,2022-12-29 13:30:00
42100,42190,42100,42150,85492.0,2022-12-29 13:45:00
42160,42190,42000,42000,22310.0,2022-12-29 14:00:00
42000,42000,41810,41850,42140.0,2022-12-29 14:15:00
41850,42040,41850,42040,58071.0,2022-12-29 14:30:00
42030,42200,42010,42190,49753.0,2022-12-29 14:45:00
42180,42300,42140,42290,67534.0,2022-12-29 15:00:00
42250,42270,42160,42160,38040.0,2022-12-29 15:15:00
42200,42250,42180,42230,19928.0,2022-12-29 15:30:00
42230,42290,42230,42260,11555.0,2022-12-29 15:45:00
42270,42290,42150,42190,26820.0,2022-12-29 16:00:00
42180,42190,42160,42190,13358.0,2022-12-29 16:15:00
42180,42200,42180,42200,1746.0,2022-12-29 16:30:00
42260,42340,42260,42300,6687.0,2022-12-29 16:45:00
42320,42320,42290,42290,2917.0,2022-12-29 17:00:00
42300,42310,42290,42310,800.0,2022-12-29 17:15:00
42300,42310,42290,42310,800.0,2022-12-29 17:30:00
42310,42310,42310,42310,200.0,2022-12-29 17:45:00
42310,42310,42310,42310,200.0,2022-12-29 18:00:00
42310,42310,42290,42310,2600.0,2022-12-29 18:15:00
42300,42300,42200,42200,2844.0,2022-12-29 18:30:00
42150,42150,41950,42090,24650.0,2022-12-29 18:45:00
42080,42200,42060,42200,45608.0,2022-12-29 19:00:00
42200,42200,42110,42110,12771.0,2022-12-29 19:15:00
42120,42140,42010,42010,24619.0,2022-12-29 19:30:00
42020,42040,42010,42010,6324.0,2022-12-29 19:45:00
42000,42020,42000,42020,5640.0,2022-12-29 20:00:00
42050,42190,42050,42190,1363.0,2022-12-29 20:15:00
42170,42170,42100,42100,1412.0,2022-12-29 20:45:00
42080,42080,41850,41850,13393.0,2022-12-29 21:00:00
41850,41960,41850,41910,26931.0,2022-12-29 21:15:00
41930,41940,41700,41740,44263.0,2022-12-29 21:30:00
41730,41730,41500,41610,35351.0,2022-12-29 21:45:00
40600,40840,40510,40840,16687.0,2022-12-30 15:00:00
40800,41190,40760,41190,55250.0,2022-12-30 15:15:00
41180,41200,40800,40800,38269.0,2022-12-30 15:30:00
40850,41000,40850,41000,18091.0,2022-12-30 15:45:00
41000,41200,41000,41200,25978.0,2022-12-30 16:00:00
41200,41240,40900,40950,14070.0,2022-12-30 16:15:00
40900,41000,40850,41000,52888.0,2022-12-30 16:30:00
41000,41040,40810,40940,50291.0,2022-12-30 16:45:00
40900,41000,40860,40940,47664.0,2022-12-30 17:00:00
40930,41000,40920,40940,15412.0,2022-12-30 17:15:00
40940,40940,40800,40850,48552.0,2022-12-30 17:30:00
40840,40890,40830,40890,26602.0,2022-12-30 17:45:00
40880,40940,40860,40910,8406.0,2022-12-30 18:00:00
40900,40970,40890,40970,14790.0,2022-12-30 18:15:00
40970,40990,40950,40980,13641.0,2022-12-30 18:30:00
41000,41100,41000,41070,13391.0,2022-12-30 18:45:00
41050,41050,40970,40990,14353.0,2022-12-30 19:00:00
40980,40980,40910,40940,4210.0,2022-12-30 19:15:00
40930,40990,40860,40990,29240.0,2022-12-30 19:30:00
40950,40950,40910,40910,17999.0,2022-12-30 19:45:00
40920,40960,40910,40930,7964.0,2022-12-30 20:00:00
40930,40940,40870,40870,10966.0,2022-12-30 20:15:00
40850,40850,40650,40650,40612.0,2022-12-30 20:30:00
40660,40690,40560,40640,35773.0,2022-12-30 20:45:00
40630,40630,40460,40500,2899.0,2022-12-30 21:00:00
40520,40750,40520,40750,10825.0,2022-12-30 21:15:00
40730,40730,40730,40730,239.0,2022-12-30 21:30:00
40700,40700,40660,40660,1692.0,2022-12-30 21:45:00
40670,40690,40670,40690,2700.0,2022-12-31 08:15:00
40680,40740,40660,40740,3128.0,2022-12-31 08:45:00
40700,40700,40500,40500,30662.0,2022-12-31 09:00:00
40500,40500,40200,40300,17341.0,2022-12-31 09:15:00
40400,40600,40350,40450,37458.0,2022-12-31 09:30:00
40450,40690,40450,40560,53130.0,2022-12-31 09:45:00
40570,40640,40550,40600,25893.0,2022-12-31 10:00:00
40600,40790,40600,40610,56624.0,2022-12-31 10:15:00
40620,40790,40600,40650,52278.0,2022-12-31 10:30:00
