timestamp,open,high,low,close,volume
2006-03-20 00:00:00,555.0,561.35,544.35,560.45,19447
2006-03-27 00:00:00,560.45,589.55,558.65,583.65,21315
2006-04-03 00:00:00,583.65,598.55,582.25,588.85,29976
2006-04-10 00:00:00,588.85,604.2,588.85,596.65,25705
2006-04-17 00:00:00,596.65,645.75,596.65,633.85,25920
2006-04-24 00:00:00,633.85,655.8,618.95,654.95,21477
2006-05-01 00:00:00,654.95,685.3,651.1,683.55,26738
2006-05-08 00:00:00,683.55,730.45,671.65,715.05,27399
2006-05-15 00:00:00,715.05,720.35,650.9,658.45,28124
2006-05-22 00:00:00,658.45,674.7,636.1,653.75,21635
2006-05-29 00:00:00,653.75,665.35,619.3,638.15,18336
2006-06-05 00:00:00,638.15,645.85,601.45,607.95,26563
2006-06-12 00:00:00,607.95,612.05,542.25,581.15,20532
2006-06-19 00:00:00,581.15,595.15,561.2,583.05,24617
2006-06-26 00:00:00,583.05,616.55,577.05,615.85,21344
2006-07-03 00:00:00,615.85,637.7,614.8,629.25,13960
2006-07-10 00:00:00,629.25,667.8,620.6,664.15,22628
2006-07-17 00:00:00,664.15,677.15,615.75,619.75,21226
2006-07-24 00:00:00,619.75,641.6,602.35,634.75,17101
2006-07-31 00:00:00,634.75,656.3,628.95,646.45,16878
2006-08-07 00:00:00,646.45,655.2,626.35,632.55,30166
2006-08-14 00:00:00,632.55,633.55,607.15,614.85,29589
2006-08-21 00:00:00,614.85,630.85,613.1,622.65,35414
2006-08-28 00:00:00,622.65,627.55,607.3,626.15,34085
2006-09-04 00:00:00,626.15,640.45,606.5,610.75,39506
2006-09-11 00:00:00,610.75,612.75,570.9,579.65,47620
2006-09-18 00:00:00,579.65,592.7,572.2,589.65,33817
2006-09-25 00:00:00,589.65,607.1,582.3,598.25,37914
2006-10-02 00:00:00,598.25,604.15,559.7,574.05,45265
2006-10-09 00:00:00,574.05,590.55,569.35,590.45,66740
2006-10-16 00:00:00,590.45,602.75,586.15,591.55,71670
2006-10-23 00:00:00,591.55,600.35,572.95,600.05,72505
2006-10-30 00:00:00,600.05,629.35,598.25,627.55,77072
2006-11-06 00:00:00,627.55,636.9,613.55,628.55,77990
2006-11-13 00:00:00,628.55,632.9,613.95,621.95,76284
2006-11-20 00:00:00,621.95,640.15,620.45,637.95,45453
2006-11-27 00:00:00,637.95,650.15,633.05,645.55,67465
2006-12-04 00:00:00,645.55,649.1,623.4,624.65,76295
2006-12-11 00:00:00,624.65,631.85,614.75,615.35,62343
2006-12-18 00:00:00,615.35,624.55,611.85,621.05,48011
2006-12-25 00:00:00,621.05,636.85,620.65,636.65,25759
2007-01-01 00:00:00,636.65,645.25,602.35,607.35,36459
2007-01-08 00:00:00,607.35,627.75,604.15,627.05,47184
2007-01-15 00:00:00,627.05,636.6,620.25,635.35,44614
2007-01-22 00:00:00,635.35,654.8,632.35,646.05,48985
2007-01-29 00:00:00,646.05,661.4,640.9,647.85,44651
2007-02-05 00:00:00,647.85,669.0,646.3,666.85,45531
2007-02-12 00:00:00,666.85,672.0,659.9,669.15,49395
2007-02-19 00:00:00,669.15,688.05,656.0,682.65,57204
2007-02-26 00:00:00,682.65,688.8,639.95,642.35,102346
2007-03-05 00:00:00,642.35,658.25,632.8,649.4,84869
2007-03-12 00:00:00,649.4,655.4,636.95,653.4,63324
2007-03-19 00:00:00,653.4,666.8,652.1,657.4,56523
2007-03-26 00:00:00,657.4,669.45,655.75,663.85,56425
2007-04-02 00:00:00,663.85,675.6,656.6,673.9,50005
2007-04-09 00:00:00,673.9,685.8,665.41,685.1,54300
2007-04-16 00:00:00,685.1,693.8,679.68,691.75,70281
2007-04-23 00:00:00,691.75,693.95,670.9,681.55,76205
2007-04-30 00:00:00,681.55,690.75,667.76,688.8,51662
2007-05-07 00:00:00,688.8,690.95,664.53,671.05,58577
2007-05-14 00:00:00,671.05,675.32,653.85,661.7,61124
2007-05-21 00:00:00,661.7,665.44,652.0,656.05,59430
2007-05-28 00:00:00,656.05,671.75,652.25,671.55,46738
2007-06-04 00:00:00,671.55,674.1,644.25,648.7,63395
2007-06-11 00:00:00,648.7,655.85,643.35,655.3,56352
2007-06-18 00:00:00,655.3,662.0,648.15,654.2,58487
2007-06-25 00:00:00,654.2,654.65,639.23,649.6,58798
2007-07-02 00:00:00,649.6,658.85,645.35,655.85,45678
2007-07-09 00:00:00,655.85,669.25,653.85,666.92,55095
2007-07-16 00:00:00,666.92,686.97,662.88,683.35,50241
2007-07-23 00:00:00,683.35,687.76,657.0,661.15,62936
2007-07-30 00:00:00,661.15,675.6,659.35,673.0,48583
2007-08-06 00:00:00,673.0,676.92,658.27,672.87,58191
2007-08-13 00:00:00,672.87,672.92,642.12,657.75,69171
2007-08-20 00:00:00,657.75,669.1,653.55,668.2,64633
2007-08-27 00:00:00,668.2,675.03,661.45,673.24,45526
2007-09-03 00:00:00,673.24,707.05,671.59,700.65,50104
2007-09-10 00:00:00,700.65,717.4,699.4,707.55,59259
2007-09-17 00:00:00,707.55,739.55,706.6,731.55,71035
2007-09-24 00:00:00,731.55,746.05,722.3,743.65,69379
2007-10-01 00:00:00,743.65,748.05,720.92,742.6,83837
2007-10-08 00:00:00,742.6,754.01,726.77,750.5,76956
2007-10-15 00:00:00,750.5,771.63,747.55,765.3,96810
2007-10-22 00:00:00,765.3,786.1,745.12,785.15,89306
2007-10-29 00:00:00,785.15,808.3,777.0,807.0,110250
2007-11-05 00:00:00,807.0,845.955,801.0,831.8,140688
2007-11-12 00:00:00,831.8,832.5,782.8,786.45,107852
2007-11-19 00:00:00,786.45,825.65,772.8,823.48,92764
2007-11-26 00:00:00,823.48,836.94,779.35,782.25,100857
2007-12-03 00:00:00,782.25,807.1,777.0,794.91,98219
2007-12-10 00:00:00,794.91,817.24,787.91,794.61,104715
2007-12-17 00:00:00,794.61,812.34,785.42,811.67,83040
2007-12-24 00:00:00,811.67,840.65,805.47,840.48,53838
2007-12-31 00:00:00,840.48,868.98,830.06,859.7,63751
2008-01-07 00:00:00,859.7,898.11,855.33,895.45,117662
2008-01-14 00:00:00,895.45,914.43,870.48,883.07,117834
2008-01-21 00:00:00,883.07,923.935,849.56,913.9,102671
2008-01-28 00:00:00,913.9,937.08,903.4,905.25,92867
2008-02-04 00:00:00,905.25,922.56,884.4,922.1,100666
2008-02-11 00:00:00,922.1,927.43,896.25,902.55,103681
2008-02-18 00:00:00,902.55,954.1,900.4,945.2,112287
2008-02-25 00:00:00,945.2,976.15,926.625,973.45,119837
2008-03-03 00:00:00,973.45,992.95,956.7,973.02,134820
2008-03-10 00:00:00,973.02,1007.585,961.1,1003.08,130105
2008-03-17 00:00:00,1003.08,1032.85,904.75,918.0,141567
2008-03-24 00:00:00,918.0,955.04,906.45,931.4,126252
2008-03-31 00:00:00,931.4,941.03,872.255,914.0,134963
2008-04-07 00:00:00,914.0,940.0,903.17,925.3,123565
2008-04-14 00:00:00,925.3,953.19,904.9,916.7,123647
2008-04-21 00:00:00,916.7,928.95,877.95,886.3,132557
2008-04-28 00:00:00,886.3,896.05,845.4,856.45,121384
2008-05-05 00:00:00,856.45,889.85,856.45,884.85,204002
2008-05-12 00:00:00,884.85,905.06,860.25,902.38,233702
2008-05-19 00:00:00,902.38,935.5,900.78,925.03,223024
2008-05-26 00:00:00,925.03,931.05,870.43,886.52,207396
2008-06-02 00:00:00,886.52,902.4,865.14,902.2,267244
2008-06-09 00:00:00,902.2,909.44,857.7,871.3,304658
2008-06-16 00:00:00,871.3,908.54,866.79,902.07,263669
2008-06-23 00:00:00,902.07,930.9,873.935,927.79,234471
2008-06-30 00:00:00,927.79,946.715,918.795,934.04,189134
2008-07-07 00:00:00,934.04,967.765,912.945,964.1,234835
2008-07-14 00:00:00,964.1,988.58,950.055,954.9,324442
2008-07-21 00:00:00,954.9,976.345,916.505,929.85,262458
2008-07-28 00:00:00,929.85,933.35,894.105,910.89,266127
2008-08-04 00:00:00,910.89,915.675,850.955,856.6,251607
2008-08-11 00:00:00,856.6,866.105,772.95,787.7,193919
2008-08-18 00:00:00,787.7,839.55,782.65,823.02,194149
2008-08-25 00:00:00,823.02,844.255,807.1,831.05,213264
2008-09-01 00:00:00,831.05,835.65,789.505,803.65,221018
2008-09-08 00:00:00,803.65,818.33,736.35,765.5,288575
2008-09-15 00:00:00,765.5,919.43,764.73,873.85,263028
2008-09-22 00:00:00,873.85,911.6,862.55,878.75,263810
2008-09-29 00:00:00,878.75,926.65,819.33,835.25,312103
2008-10-06 00:00:00,835.25,931.95,825.75,850.35,204286
2008-10-13 00:00:00,850.35,872.25,772.8,783.35,267756
2008-10-20 00:00:00,783.35,810.55,681.65,734.7,261325
2008-10-27 00:00:00,734.7,778.1,707.25,724.6,180824
2008-11-03 00:00:00,724.6,769.7,722.05,736.9,188951
2008-11-10 00:00:00,736.9,769.1,700.43,742.25,304294
2008-11-17 00:00:00,742.25,802.63,731.055,800.3,329947
2008-11-24 00:00:00,800.3,831.6,786.63,817.98,237493
2008-12-01 00:00:00,817.98,819.23,741.4,756.25,284755
2008-12-08 00:00:00,756.25,834.98,756.05,822.4,313642
2008-12-15 00:00:00,822.4,882.3,821.3,838.05,178330
2008-12-22 00:00:00,838.05,873.3,829.6,869.2,129324
2008-12-29 00:00:00,869.2,890.85,856.85,875.35,212461
2009-01-05 00:00:00,875.35,884.8,836.0,854.15,267862
2009-01-12 00:00:00,854.15,857.2,801.825,843.15,396978
2009-01-19 00:00:00,843.15,903.87,823.58,899.82,204785
2009-01-26 00:00:00,899.82,929.755,874.79,927.8,179214
2009-02-02 00:00:00,927.8,927.8,889.63,911.5,213815
